channel,channel_id,video_id,title,published_at_utc,public_view_count,retrieved_at_utc,canonical_url,source,reason
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,W1Gv2bhrPXc,"유럽 여행 버킷리스트 발트3국 몰아보기 / 에스토니아, 라트비아, 리투아니아 / 플펭",2025-08-10T00:00:37Z,24817,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=W1Gv2bhrPXc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,plRT1ileA4s,"우리는 왜 바르셀로나 이주에 실패했는가/  플펭 세계여행, Spain, Barcelona",2025-12-14T00:00:59Z,24631,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=plRT1ileA4s,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,qbhWdItUBas,뻔한 여행 코스가 지겨울때 뉴욕타임즈가 제안하는 부다페스트 3일 코스 /  플펭 헝가리 살이,2025-05-11T00:01:00Z,24562,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=qbhWdItUBas,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,oY_qGssptIg,유럽살다 발리가서 만난 역대급 침수. 한달살기 유럽이 좋아?  발리가 좋아?/ 사누르_발리(3),2025-02-02T00:00:35Z,24551,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=oY_qGssptIg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,PuLNGi9icog,"세계여행 버킷리스트 놓치면 안되는 플리트비체/ 플펭 세계여행, 크로아티아",2026-07-12T00:00:02Z,24366,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=PuLNGi9icog,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,6SM3goU4uX8,유럽생활 로망이 있다면 꼭 봐야할 영상 / 헝가리 살이 플펭 부부 세계여행,2024-01-14T06:00:01Z,24157,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=6SM3goU4uX8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,vxLOp1uP8eQ,헝가리에서 해외 airbnb를 하다가 몸에서 사리가 나왔다 /플펭 세계살이 + 독거남 / 부다페스트,2025-04-17T15:01:34Z,24015,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=vxLOp1uP8eQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,eYVwfTV4w9o,"기대이상, 장기 체류를 꿈꾸게 되는 자다르 / 플펭 세계여행, 크로아티아",2026-07-19T00:00:03Z,23919,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=eYVwfTV4w9o,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,v5zf9vy239k,"코스피 4000시대 FOMO에 빠지다 / 플펭 유럽살이, 헝가리 소도시 여행 , 괴될레 Godolle",2025-11-09T00:01:07Z,23881,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=v5zf9vy239k,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,yP0gqFCun6U,"소고기 나라 아르헨티나 한달살기 A~Z까지 그리고 비용까지 모든걸 알려드림 / 플펭 세계여행, 아르헨티나",2026-03-08T00:01:08Z,23136,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=yP0gqFCun6U,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,pkFaxNbdlhc,"지갑은 가볍게, 감동은 무겁게! 피렌체 여행 필수영상 / 플펭 세계여행, 이탈리아, Firenze 2부",2026-04-05T00:01:00Z,23049,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=pkFaxNbdlhc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,H1qLlzE0gM4,"외국인들이 가장 살고 싶어하는 포르투 동네는 어디? / 플펭 세계여행, 포르투갈, 포르투 porto",2025-10-26T00:00:17Z,22846,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=H1qLlzE0gM4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,5Sk3DrQzAq8,"비싸다고 소문난 파리, 발로 뛰어보는 파리 겨울여행 / 플펭 , Paris (ep.2)",2026-01-13T00:00:09Z,22576,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=5Sk3DrQzAq8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,eMcE5j9Kl8M,"고환율에도 아직 여행할 맛 나는 아테네 /재래시장, 원픽 전망대, 아테네 베버리힐즈 / 플펭 그리스 여행",2025-04-13T00:00:37Z,22344,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=eMcE5j9Kl8M,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,z6kxeVNq7EM,"북극한파가 몰아닥친 겨울, 남미에서 한달살기 어때? / 플펭이 말아주는 아르헨티나, 부에노스아이레스 ep.3",2026-02-08T00:01:00Z,22175,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=z6kxeVNq7EM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,w3rWWUIWrjA,부에노스아이레스를 완벽하게 즐기는 2달살기 리얼 라이프/ 플펭 세계살이,2025-04-20T00:00:56Z,22079,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=w3rWWUIWrjA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,FT5t9RtVw0E,"동남아보다 싸다는 아르헨티나 한달살기 경비 얼마나 들어요? /파이어족 부부 세계여행 - 아르헨티나 여행, 부에노스아이레스",2023-05-10T06:00:09Z,22075,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=FT5t9RtVw0E,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,n9RlM34Tt_s,모르고 가면 비극의 시작인 유럽 vs 동남아 / 플펭 & 독거남,2025-06-01T00:00:55Z,21959,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=n9RlM34Tt_s,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,XK9GP1SmqSk,"아무도 알려주지 않는 발리 여행의 진실 / 플펭 세계여행, 우붓_발리(2)",2025-01-26T00:00:31Z,21912,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=XK9GP1SmqSk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,8wkUD452Gf4,유럽 살면 아파트 관리비가 얼마나 들까? / 유럽살이 플펭의 세계여행,2024-05-22T06:00:06Z,21826,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=8wkUD452Gf4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,aZ6hgIkGwcw,10+10년 영주권을 받는 새로운 헝가리 골든비자 / 파이어족 세계여행,2023-11-20T06:00:01Z,21780,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=aZ6hgIkGwcw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,tkrNZW34ipA,"유럽 최저 소득국이지만 여행자에게 너무나 매력적인 불가리아/ 플펭 세계여행, 소피아",2026-06-07T00:00:31Z,21686,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=tkrNZW34ipA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,nY17pfJTAl0,부다페스트 여행 전 필수영상!  로컬이 추천하는 찐  카페 맛집  / 헝가리 유럽여행,2024-08-04T06:00:18Z,21630,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=nY17pfJTAl0,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,gouN-tvwY2U,그리스 미식의 도시 테살로니키에서 식중독으로 여행 중단 / 플펭 세계여행,2025-03-02T00:00:28Z,21312,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=gouN-tvwY2U,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,kzKZTgHRF-E,"미친 고환율 속에서 유럽에 사는 백수 부부의 재정관리 / 아테네, 그리스 여행 (2)",2024-04-25T06:00:18Z,21130,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=kzKZTgHRF-E,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,OzFFF08ZLC8,중부유럽 대홍수 현재 부다페스트 상황 점검/ 플펭 유럽살이,2024-09-18T23:00:20Z,20991,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=OzFFF08ZLC8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,5O9pVXamVK8,"한때 미국보다 잘살던 나라가 '9번이나' 망한 이유 (ft. 산텔모 벼룩시장) / 플펭 세계여행, 부에노스아이레",2026-02-15T00:00:05Z,20812,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=5O9pVXamVK8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,CXu2JQsTUjw,베를린의 1년 중 가장 위험한 날 /  플펭,2024-01-07T06:00:05Z,20575,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=CXu2JQsTUjw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,JSJt78Le_dw,"치앙마이에서 6천원으로 하루종일 놀아보기  [시칠리안 태국16]_세계여행, 한달살기",2023-02-11T02:00:06Z,99416,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=JSJt78Le_dw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,oDfjADm7UVw,뉴질랜드 캠핑카 여행의 모든 것!! 6박 7일 뉴질랜드 캠핑카 여행 몰아보기,2025-08-11T09:41:01Z,99046,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=oDfjADm7UVw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,YUmpfJIg7Qg,초대형 캠핑카타고 7박 8일 돌로미티 여행 시작합니다,2025-06-08T00:00:40Z,99023,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=YUmpfJIg7Qg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,2q4rIByF4TQ,"미국, 유럽 좋다는 곳 다 가봐도 동남아로 돌아올 수밖에 없었던 이유(Feat.해외 첫 마라톤 도전기)",2025-08-24T00:00:04Z,98990,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=2q4rIByF4TQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,SaVwgXQPNDg,최애 도시 시드니를 가장 완벽하게 즐기는 방법,2025-04-20T01:00:22Z,98654,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=SaVwgXQPNDg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,-R47Y9a2w2k,미친 환율에도 사오면 이득인 대만족 파리 쇼핑 리스트,2026-04-19T01:00:00Z,97670,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=-R47Y9a2w2k,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,-Mdgrf7Wm90,한국인 가성비 여행지 1위 베트남 푸꾸옥에서 역대급 여행 경비를 쓰게 된 이유,2024-11-10T01:00:00Z,96558,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=-Mdgrf7Wm90,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,VZr7z27zpI4,물가 저렴한 라오스에서 최소비용으로 럭셔리하게 여행하는 방법 [라오스 01],2024-02-12T01:01:21Z,96405,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=VZr7z27zpI4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,lpEtxLBNkwM,한국인들이 잘 모르는 방콕 최대규모 로컬시장 방문기 (+혼돈의 카운트다운) [태국 27],2024-01-07T01:00:24Z,96022,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=lpEtxLBNkwM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,MRnzgSDwnw0,"꼴등칸이 245만원, 먹을게 쉴 새 없이 나오는 행복한 하와이 크루즈 라이프",2025-07-20T00:00:21Z,94435,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=MRnzgSDwnw0,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,mkPPt-M_QH8,그저그런 여행지가 최고의 여행이 될 수 있게 하는 것들 [태국 28_후아힌],2024-01-14T01:00:21Z,93554,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=mkPPt-M_QH8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,FK3gYrN-l04,한달살기 사상 역대급 생활비에 충격 받고 물가천국 치앙마이로 떠납니다,2025-11-30T01:00:22Z,92498,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=FK3gYrN-l04,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,VZ5S9Q_a36Q,맛도 가격도 모든 것이 놀라운 말레이시아 페낭 여행기,2024-07-14T00:00:20Z,92425,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=VZ5S9Q_a36Q,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,pLXvvBJN3Js,여기는 가족들이랑 절대 오지 마세요..,2025-01-26T01:00:41Z,91805,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=pLXvvBJN3Js,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,Gf29O7R82e8,60만원 vs 6만원 💸 가성비와 갓성비 모두 챙기는 대만족 푸꾸옥 여행,2024-11-17T01:00:12Z,91195,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Gf29O7R82e8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,t_mtgE01qxU,퇴사 후 세계여행중인 부부의 발리 풀빌라 일상 [시칠리안 인도네시아 04] 짱구 10만원대 가성비 풀빌라 공개,2023-04-30T02:15:03Z,90674,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=t_mtgE01qxU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,7Jtxk69deQo,"물가, 맛집, 숙소 모든게 만족스럽다!! 베트남의 진짜 매력을 느낄 수 있는 호치민",2026-01-04T01:00:15Z,90315,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=7Jtxk69deQo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,f9ZQrty3gJM,물가도 미치고 맛도 미쳐버린 대반전 칭다오 여행,2025-10-12T00:00:53Z,89728,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=f9ZQrty3gJM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,dUxH_Hp6KOI,한국인이 여행하기에 가장 친절한 나라,2024-12-08T01:00:25Z,89537,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=dUxH_Hp6KOI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,jsU27BsGX5E,"한국인이 열광하는 치앙마이, 이런 분들은 오지마세요",2025-02-23T01:00:41Z,87710,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=jsU27BsGX5E,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,h9YR7Affuyc,미친 가성비로 시작하는 치앙마이 한달살기 [태국 03]_미니멀 불가 부부세계여행,2022-11-06T03:49:12Z,87602,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=h9YR7Affuyc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,5VLIQjTe_Rg,천만원 쓰고 실패한 신혼여행.. 진작 이렇게 올걸!,2025-07-27T00:00:11Z,87330,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=5VLIQjTe_Rg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,ApYyq9uMal8,밥도 주고 술도 주는 역대급 5성급 호텔 최저가로 즐기는 방법,2024-07-28T00:00:04Z,87283,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ApYyq9uMal8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,1HESsSU8bSQ,"한국인 발리 필수 코스라는 우붓, 이제 마지막이 될 것 같아요",2025-06-01T00:00:01Z,86387,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=1HESsSU8bSQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,fHEAAnOQreQ,SNS 인생샷에 숨겨진 발리 여행의 진실 [인도네시아_14],2024-03-24T01:00:28Z,85093,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=fHEAAnOQreQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,pkcW0ogDbTc,치솟는 유럽물가에도 우리가 포르투에 다시 온 이유 [포르투갈 01],2023-07-02T01:15:02Z,84011,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=pkcW0ogDbTc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,2121LGsO_QY,마사지 받고 로컬푸드 먹는 치앙마이 하루 [태국 06]_한달살기 부부세계여행,2022-11-20T10:30:00Z,83250,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=2121LGsO_QY,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,5u_HH0fCm2c,라탄 쇼핑하고 치앙마이 대학교 야경보기 [태국 08]_월드컵 시즌 부부세계여행,2022-12-04T10:45:00Z,83094,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=5u_HH0fCm2c,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,DMJef_NBxN8,불편과 낭만을 넘나드는 뉴질랜드 캠핑카 여행의 현실,2024-10-13T01:00:07Z,83011,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=DMJef_NBxN8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,fQhUALbZ-lo,30만원에 갈 수 있는 유럽? 한국인에게 저평가된 여행지의 놀라운 재발견 [마카오 01],2024-04-07T00:02:53Z,82816,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=fQhUALbZ-lo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,PKQpsh05eok,이탈리아 시칠리아 섬에서  한달 살기 시작 [시칠리아 01],2022-07-25T23:30:42Z,82548,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=PKQpsh05eok,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,A_07OhdMEvg,모든게 애매해서 그동안 외면했던 여행지의 놀라운 반전,2025-05-04T01:00:08Z,81399,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=A_07OhdMEvg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,r5si_St5gJA,뉴질랜드 캠핑카 여행을 끝으로 앞으로 캠핑은 힘들 것 같아요...,2024-10-27T01:00:33Z,81282,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=r5si_St5gJA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,CA2gAiTRys8,무거운 캐리어 끌고 세계 여행하는 부부가 찾은 발리 인생숙소 [시칠리안 인도네시아 10],2023-06-21T11:40:12Z,81272,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=CA2gAiTRys8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,2CskqHmyQ9A,맛있는건 여기 다 있었네!! 가오슝 로컬 맛집 완전 정복 [대만 05],2023-09-17T01:02:59Z,81175,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=2CskqHmyQ9A,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,4Z1gQPCRghc,모든것이 반전인 중국 여행 리얼 후기 [상해 03],2023-11-12T01:12:32Z,79805,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=4Z1gQPCRghc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,A6Y-hJQIIOs,"물가, 친절 모든 것이 예상 밖인 대만여행 [대만 02]_타이페이",2023-08-27T01:01:44Z,79572,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=A6Y-hJQIIOs,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,hWCmYhswqEM,한국인은 모르는 치앙마이 숨겨진 비밀의 숙소 공개합니다,2025-02-09T01:00:29Z,78579,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=hWCmYhswqEM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,vAJrBwA0vDc,낭만 터지는 태국 14시간 슬리핑 기차여행  [태국 25_치앙마이/방콕],2023-12-10T01:00:31Z,77951,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=vAJrBwA0vDc,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,Cz2DI4zAvlM,풀소유 부부의 흔하지 않은 치앙마이 쇼핑리스트,2025-03-02T01:00:07Z,76433,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Cz2DI4zAvlM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
시칠리안 SICILIAN,UCchu6XLsbV9PISj5b7XArQA,lPCeF1NFvrI,제주도 이 때는 절대 오지마세요.. 새벽에 급하게 도망쳐 나올 수 밖에 없었던 이유,2024-08-31T00:03:10Z,74532,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=lPCeF1NFvrI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
